query_idx,predicted_db_idx,score,match_type,overlap,xy_distance_m,has_gt_positive
1795,-1,0.0,FN,0.0,0.0,True
1796,1935,0.392157,TP,0.426551,0.549,True
1797,1934,0.424779,TP,0.416007,0.599,True
1798,-1,0.0,FN,0.0,0.0,True
1799,-1,0.0,FN,0.0,0.0,True
1800,-1,0.0,FN,0.0,0.0,True
1801,-1,0.0,FN,0.0,0.0,True
1802,-1,0.0,FN,0.0,0.0,True
1803,-1,0.0,FN,0.0,0.0,True
1804,-1,0.0,FN,0.0,0.0,True
1805,-1,0.0,FN,0.0,0.0,True
1806,-1,0.0,FN,0.0,0.0,True
1807,-1,0.0,FN,0.0,0.0,True
1808,-1,0.0,FN,0.0,0.0,True
1809,-1,0.0,FN,0.0,0.0,True
1810,-1,0.0,FN,0.0,0.0,True
1811,-1,0.0,FN,0.0,0.0,True
1812,2530,0.370629,TP,0.374998,2.372,True
1813,-1,0.0,FN,0.0,0.0,True
1814,-1,0.0,FN,0.0,0.0,True
1815,1917,0.366071,TP,0.408354,3.271,True
1816,2526,0.368644,TP,0.402367,3.359,True
1817,2525,0.336493,TP,0.379237,3.39,True
1818,1914,0.315068,TP,0.349592,3.218,True
1819,1912,0.324786,TP,0.393045,3.503,True
1820,-1,0.0,FN,0.0,0.0,True
1821,1911,0.317992,TP,0.387484,3.285,True
1822,2520,0.34632,TP,0.409989,3.216,True
1823,1909,0.315217,TP,0.414264,3.239,True
1824,1908,0.337963,TP,0.402842,3.161,True
1825,2517,0.341463,TP,0.380598,3.366,True
1826,-1,0.0,FN,0.0,0.0,True
1827,-1,0.0,FN,0.0,0.0,True
1828,-1,0.0,FN,0.0,0.0,True
1829,-1,0.0,FN,0.0,0.0,True
1830,794,0.323944,TP,0.427686,1.384,True
1831,795,0.463415,TP,0.421389,1.721,True
1832,795,0.440217,TP,0.391905,1.4,True
1833,796,0.333333,TP,0.394281,1.043,True
1834,797,0.363636,TP,0.398461,0.751,True
1835,798,0.450216,TP,0.393931,0.785,True
1836,1894,0.353234,TP,0.301677,3.622,True
1837,800,0.49162,TP,0.38869,1.571,True
1838,800,0.395722,TP,0.356946,2.59,True
1839,801,0.448864,TP,0.355691,2.441,True
1840,802,0.435028,TP,0.381752,2.419,True
1841,-1,0.0,FN,0.0,0.0,True
1842,-1,0.0,FN,0.0,0.0,True
1843,-1,0.0,FN,0.0,0.0,True
1844,806,0.532051,TP,0.430636,2.955,True
1845,806,0.341463,TP,0.411229,3.847,True
1846,808,0.556452,TP,0.448338,2.896,True
1847,809,0.568627,TP,0.44111,2.86,True
1848,809,0.651685,TP,0.408466,2.688,True
1849,-1,0.0,FN,0.0,0.0,True
1850,812,0.626263,TP,0.426819,1.567,True
1851,812,0.586538,TP,0.424038,2.259,True
1852,814,0.575472,TP,0.435741,1.132,True
1853,815,0.603175,TP,0.448844,1.145,True
1854,815,0.569106,TP,0.437426,1.98,True
1855,817,0.54375,TP,0.449608,1.178,True
1856,818,0.477387,TP,0.467495,1.122,True
1857,819,0.451064,TP,0.43858,1.149,True
1858,819,0.408784,TP,0.462645,1.985,True
1859,820,0.402402,TP,0.483921,1.626,True
1860,821,0.375375,TP,0.485066,1.577,True
1861,822,0.439276,TP,0.493346,1.507,True
1862,2479,0.305344,TP,0.385321,7.668,True
1863,824,0.362069,TP,0.464325,2.559,True
1864,1868,0.377451,TP,0.439353,7.982,True
1865,827,0.345269,TP,0.42893,8.184,True
1866,828,0.330827,FP,0.403343,11.005,True
1867,1863,0.325641,TP,0.39478,7.327,True
1868,1861,0.326923,TP,0.381047,8.036,True
1869,1861,0.391076,TP,0.363021,6.688,True
1870,1860,0.388175,TP,0.351394,6.407,True
1871,-1,0.0,FN,0.0,0.0,True
1872,1858,0.363372,TP,0.322909,6.265,True
1873,2466,0.364238,TP,0.306148,8.7,True
1874,-1,0.0,FN,0.0,0.0,True
1875,-1,0.0,FN,0.0,0.0,True
1876,-1,0.0,FN,0.0,0.0,True
1877,-1,0.0,FN,0.0,0.0,True
1878,-1,0.0,FN,0.0,0.0,True
1879,-1,0.0,FN,0.0,0.0,True
1880,-1,0.0,FN,0.0,0.0,True
1881,-1,0.0,FN,0.0,0.0,True
1882,-1,0.0,FN,0.0,0.0,True
1883,-1,0.0,FN,0.0,0.0,True
1884,-1,0.0,FN,0.0,0.0,True
1885,-1,0.0,FN,0.0,0.0,True
1886,-1,0.0,FN,0.0,0.0,True
1887,-1,0.0,FN,0.0,0.0,True
1888,-1,0.0,FN,0.0,0.0,True
1889,-1,0.0,FN,0.0,0.0,True
1890,-1,0.0,FN,0.0,0.0,True
1891,293,0.441176,TP,0.499788,1.656,True
1892,-1,0.0,FN,0.0,0.0,True
1893,-1,0.0,FN,0.0,0.0,True
1894,296,0.456522,TP,0.541312,2.692,True
1895,296,0.488889,TP,0.51045,2.533,True
1896,-1,0.0,FN,0.0,0.0,True
1897,-1,0.0,FN,0.0,0.0,True
1898,300,0.521505,TP,0.464418,3.501,True
1899,300,0.548023,TP,0.438608,2.423,True
1900,302,0.550898,TP,0.435004,3.796,True
1901,302,0.52356,TP,0.423027,2.412,True
1902,303,0.483333,TP,0.411485,2.425,True
1903,-1,0.0,FN,0.0,0.0,True
1904,305,0.567164,TP,0.405009,2.537,True
1905,305,0.540541,TP,0.38465,3.541,True
1906,307,0.561798,TP,0.409553,2.621,True
1907,308,0.664921,TP,0.39307,2.594,True
1908,309,0.595506,TP,0.41156,2.631,True
1909,310,0.54359,TP,0.431989,2.714,True
1910,311,0.526596,TP,0.441561,2.754,True
1911,312,0.544041,TP,0.429747,2.808,True
1912,312,0.478947,TP,0.398349,4.104,True
1913,2425,0.393665,TP,0.358307,6.079,True
1914,315,0.504348,TP,0.429249,2.633,True
1915,316,0.541667,TP,0.408195,2.483,True
1916,317,0.49,TP,0.363307,3.146,True
1917,2420,0.503311,TP,0.274531,3.596,True
1918,-1,0.0,FN,0.0,0.0,True
1919,-1,0.0,FN,0.0,0.0,True
1920,-1,0.0,FN,0.0,0.0,True
1921,-1,0.0,FN,0.0,0.0,True
1922,-1,0.0,FN,0.0,0.0,True
1923,-1,0.0,FN,0.0,0.0,True
1924,-1,0.0,FN,0.0,0.0,True
1925,-1,0.0,FN,0.0,0.0,True
1926,-1,0.0,FN,0.0,0.0,True
1927,-1,0.0,FN,0.0,0.0,True
1928,-1,0.0,FN,0.0,0.0,True
1929,-1,0.0,FN,0.0,0.0,True
1930,1796,0.518072,TP,0.268142,3.59,True
1931,2405,0.462264,TP,0.368921,3.58,True
1932,2404,0.375,TP,0.376679,3.522,True
1933,-1,0.0,FN,0.0,0.0,True
1934,-1,0.0,FN,0.0,0.0,True
1935,-1,0.0,FN,0.0,0.0,True
1936,-1,0.0,FN,0.0,0.0,True
1937,-1,0.0,FN,0.0,0.0,True
1938,-1,0.0,FN,0.0,0.0,True
1939,-1,0.0,FN,0.0,0.0,True
1940,-1,0.0,FN,0.0,0.0,True
1941,-1,0.0,FN,0.0,0.0,True
1942,-1,0.0,FN,0.0,0.0,True
1943,-1,0.0,FN,0.0,0.0,True
1944,-1,0.0,FN,0.0,0.0,True
1945,-1,0.0,FN,0.0,0.0,True
1946,2391,0.482759,TP,0.495991,4.057,True
1947,-1,0.0,FN,0.0,0.0,True
1948,2389,0.324841,TP,0.40802,4.278,True
1949,-1,0.0,FN,0.0,0.0,True
1950,2388,0.309942,TP,0.378534,1.427,True
1951,2386,0.541176,TP,0.456027,3.552,True
1952,2386,0.475,TP,0.405644,0.468,True
1953,2385,0.480447,TP,0.372977,0.343,True
1954,2384,0.460674,TP,0.361545,0.386,True
1955,2384,0.414634,TP,0.335579,2.905,True
1956,-1,0.0,FN,0.0,0.0,True
1957,-1,0.0,FN,0.0,0.0,True
1958,-1,0.0,FN,0.0,0.0,True
1959,-1,0.0,FN,0.0,0.0,True
1960,2378,0.539683,TP,0.365204,0.583,True
1961,2377,0.502618,TP,0.369154,1.614,True
1962,2377,0.347826,TP,0.331335,3.861,True
1963,-1,0.0,FN,0.0,0.0,True
1964,-1,0.0,FN,0.0,0.0,True
1965,-1,0.0,TN,0.0,0.0,False
1966,-1,0.0,TN,0.0,0.0,False
1967,-1,0.0,TN,0.0,0.0,False
1968,-1,0.0,TN,0.0,0.0,False
1969,-1,0.0,TN,0.0,0.0,False
1970,-1,0.0,TN,0.0,0.0,False
1971,-1,0.0,TN,0.0,0.0,False
1972,-1,0.0,TN,0.0,0.0,False
1973,-1,0.0,TN,0.0,0.0,False
1974,-1,0.0,TN,0.0,0.0,False
1975,-1,0.0,TN,0.0,0.0,False
1976,-1,0.0,TN,0.0,0.0,False
1977,-1,0.0,TN,0.0,0.0,False
1978,-1,0.0,TN,0.0,0.0,False
1979,-1,0.0,TN,0.0,0.0,False
1980,-1,0.0,TN,0.0,0.0,False
1981,-1,0.0,TN,0.0,0.0,False
1982,-1,0.0,TN,0.0,0.0,False
1983,-1,0.0,TN,0.0,0.0,False
1984,-1,0.0,TN,0.0,0.0,False
1985,-1,0.0,TN,0.0,0.0,False
1986,-1,0.0,TN,0.0,0.0,False
1987,-1,0.0,TN,0.0,0.0,False
1988,-1,0.0,TN,0.0,0.0,False
1989,-1,0.0,TN,0.0,0.0,False
1990,-1,0.0,TN,0.0,0.0,False
1991,-1,0.0,TN,0.0,0.0,False
1992,-1,0.0,TN,0.0,0.0,False
1993,-1,0.0,TN,0.0,0.0,False
1994,-1,0.0,TN,0.0,0.0,False
1995,-1,0.0,TN,0.0,0.0,False
1996,-1,0.0,FN,0.0,0.0,True
1997,-1,0.0,FN,0.0,0.0,True
1998,-1,0.0,FN,0.0,0.0,True
1999,-1,0.0,FN,0.0,0.0,True
2000,1740,0.408602,TP,0.289801,2.918,True
2001,-1,0.0,FN,0.0,0.0,True
2002,1738,0.492647,TP,0.355207,2.506,True
2003,1737,0.504132,TP,0.384045,2.612,True
2004,1736,0.484127,TP,0.382867,2.585,True
2005,1735,0.417323,TP,0.408944,2.462,True
2006,1734,0.459677,TP,0.478846,2.379,True
2007,1733,0.350746,TP,0.510854,2.426,True
2008,1732,0.496296,TP,0.520975,2.528,True
2009,1731,0.504505,TP,0.525052,2.636,True
2010,1730,0.564885,TP,0.506251,2.776,True
2011,1729,0.589552,TP,0.510633,2.875,True
2012,1728,0.48227,TP,0.513641,2.758,True
2013,1727,0.530769,TP,0.462123,2.643,True
2014,1726,0.461538,TP,0.424098,2.89,True
2015,-1,0.0,FN,0.0,0.0,True
2016,389,0.42,TP,0.488155,1.031,True
2017,391,0.409836,TP,0.417244,5.568,True
2018,391,0.473988,TP,0.413689,3.412,True
2019,392,0.401316,TP,0.368842,3.434,True
2020,393,0.468531,TP,0.332176,3.236,True
2021,393,0.478022,TP,0.371097,1.428,True
2022,394,0.455497,TP,0.396004,1.02,True
2023,-1,0.0,FN,0.0,0.0,True
2024,-1,0.0,FN,0.0,0.0,True
2025,-1,0.0,FN,0.0,0.0,True
2026,398,0.490494,TP,0.473091,0.65,True
2027,399,0.450704,TP,0.488558,0.575,True
2028,-1,0.0,FN,0.0,0.0,True
2029,-1,0.0,FN,0.0,0.0,True
2030,402,0.421384,TP,0.489626,0.437,True
2031,403,0.349593,TP,0.542733,0.287,True
2032,404,0.347945,TP,0.526843,0.195,True
2033,-1,0.0,FN,0.0,0.0,True
2034,406,0.41194,TP,0.482165,0.579,True
2035,-1,0.0,FN,0.0,0.0,True
2036,-1,0.0,FN,0.0,0.0,True
2037,-1,0.0,FN,0.0,0.0,True
2038,-1,0.0,FN,0.0,0.0,True
2039,411,0.493243,TP,0.416699,0.645,True
2040,412,0.443262,TP,0.38783,0.66,True
2041,413,0.453061,TP,0.379776,0.717,True
2042,414,0.440367,TP,0.366567,0.778,True
2043,415,0.454976,TP,0.361213,0.961,True
2044,416,0.463203,TP,0.370461,1.301,True
2045,-1,0.0,FN,0.0,0.0,True
2046,-1,0.0,FN,0.0,0.0,True
2047,-1,0.0,FN,0.0,0.0,True
2048,-1,0.0,FN,0.0,0.0,True
2049,420,0.361702,TP,0.430408,0.147,True
2050,421,0.447964,TP,0.462768,0.661,True
2051,422,0.337607,TP,0.47634,0.275,True
2052,423,0.361789,TP,0.487775,0.193,True
2053,424,0.417582,TP,0.493933,0.365,True
2054,425,0.372694,TP,0.486805,0.5,True
2055,426,0.368821,TP,0.49015,0.57,True
2056,427,0.454545,TP,0.482351,0.592,True
2057,428,0.402135,TP,0.474267,0.557,True
2058,429,0.442029,TP,0.473749,0.498,True
2059,-1,0.0,FN,0.0,0.0,True
2060,432,0.496154,TP,0.481897,2.081,True
2061,-1,0.0,FN,0.0,0.0,True
2062,-1,0.0,FN,0.0,0.0,True
2063,434,0.535565,TP,0.454559,0.24,True
2064,435,0.397959,TP,0.445779,0.469,True
2065,436,0.431579,TP,0.446685,0.958,True
2066,437,0.483333,TP,0.416739,1.686,True
2067,437,0.450867,TP,0.364581,2.829,True
2068,-1,0.0,FN,0.0,0.0,True
2069,-1,0.0,FN,0.0,0.0,True
2070,-1,0.0,TN,0.0,0.0,False
2071,-1,0.0,TN,0.0,0.0,False
2072,-1,0.0,TN,0.0,0.0,False
2073,-1,0.0,TN,0.0,0.0,False
2074,-1,0.0,TN,0.0,0.0,False
2075,-1,0.0,TN,0.0,0.0,False
2076,-1,0.0,TN,0.0,0.0,False
2077,-1,0.0,TN,0.0,0.0,False
2078,-1,0.0,TN,0.0,0.0,False
2079,-1,0.0,TN,0.0,0.0,False
2080,-1,0.0,TN,0.0,0.0,False
2081,-1,0.0,TN,0.0,0.0,False
2082,-1,0.0,TN,0.0,0.0,False
2083,-1,0.0,TN,0.0,0.0,False
2084,-1,0.0,TN,0.0,0.0,False
2085,-1,0.0,TN,0.0,0.0,False
2086,-1,0.0,TN,0.0,0.0,False
2087,-1,0.0,TN,0.0,0.0,False
2088,-1,0.0,TN,0.0,0.0,False
2089,-1,0.0,TN,0.0,0.0,False
2090,-1,0.0,TN,0.0,0.0,False
2091,-1,0.0,TN,0.0,0.0,False
2092,-1,0.0,TN,0.0,0.0,False
2093,-1,0.0,TN,0.0,0.0,False
2094,-1,0.0,TN,0.0,0.0,False
2095,-1,0.0,TN,0.0,0.0,False
2096,-1,0.0,TN,0.0,0.0,False
2097,-1,0.0,TN,0.0,0.0,False
2098,-1,0.0,TN,0.0,0.0,False
2099,-1,0.0,TN,0.0,0.0,False
2100,-1,0.0,TN,0.0,0.0,False
2101,-1,0.0,TN,0.0,0.0,False
2102,-1,0.0,TN,0.0,0.0,False
2103,-1,0.0,TN,0.0,0.0,False
2104,-1,0.0,TN,0.0,0.0,False
2105,-1,0.0,TN,0.0,0.0,False
2106,-1,0.0,TN,0.0,0.0,False
2107,-1,0.0,TN,0.0,0.0,False
2108,-1,0.0,TN,0.0,0.0,False
2109,-1,0.0,TN,0.0,0.0,False
2110,-1,0.0,TN,0.0,0.0,False
2111,-1,0.0,TN,0.0,0.0,False
2112,-1,0.0,TN,0.0,0.0,False
2113,-1,0.0,TN,0.0,0.0,False
2114,-1,0.0,TN,0.0,0.0,False
2115,-1,0.0,TN,0.0,0.0,False
2116,-1,0.0,TN,0.0,0.0,False
2117,-1,0.0,TN,0.0,0.0,False
2118,-1,0.0,TN,0.0,0.0,False
2119,-1,0.0,TN,0.0,0.0,False
2120,-1,0.0,TN,0.0,0.0,False
2121,-1,0.0,TN,0.0,0.0,False
2122,-1,0.0,TN,0.0,0.0,False
2123,-1,0.0,TN,0.0,0.0,False
2124,-1,0.0,TN,0.0,0.0,False
2125,-1,0.0,TN,0.0,0.0,False
2126,-1,0.0,TN,0.0,0.0,False
2127,-1,0.0,TN,0.0,0.0,False
2128,-1,0.0,TN,0.0,0.0,False
2129,-1,0.0,TN,0.0,0.0,False
2130,-1,0.0,TN,0.0,0.0,False
2131,-1,0.0,TN,0.0,0.0,False
2132,-1,0.0,TN,0.0,0.0,False
2133,-1,0.0,TN,0.0,0.0,False
2134,-1,0.0,TN,0.0,0.0,False
2135,-1,0.0,TN,0.0,0.0,False
2136,-1,0.0,TN,0.0,0.0,False
2137,-1,0.0,TN,0.0,0.0,False
2138,-1,0.0,TN,0.0,0.0,False
2139,-1,0.0,TN,0.0,0.0,False
2140,-1,0.0,TN,0.0,0.0,False
2141,-1,0.0,TN,0.0,0.0,False
2142,-1,0.0,TN,0.0,0.0,False
2143,-1,0.0,TN,0.0,0.0,False
2144,-1,0.0,TN,0.0,0.0,False
2145,-1,0.0,TN,0.0,0.0,False
2146,-1,0.0,TN,0.0,0.0,False
2147,-1,0.0,TN,0.0,0.0,False
2148,-1,0.0,TN,0.0,0.0,False
2149,-1,0.0,TN,0.0,0.0,False
2150,-1,0.0,TN,0.0,0.0,False
2151,-1,0.0,TN,0.0,0.0,False
2152,-1,0.0,TN,0.0,0.0,False
2153,-1,0.0,TN,0.0,0.0,False
2154,-1,0.0,TN,0.0,0.0,False
2155,-1,0.0,TN,0.0,0.0,False
2156,-1,0.0,TN,0.0,0.0,False
2157,-1,0.0,TN,0.0,0.0,False
2158,-1,0.0,TN,0.0,0.0,False
2159,-1,0.0,TN,0.0,0.0,False
2160,-1,0.0,TN,0.0,0.0,False
2161,-1,0.0,TN,0.0,0.0,False
2162,-1,0.0,TN,0.0,0.0,False
2163,519,0.560976,TP,0.21339,5.739,True
2164,1271,0.477612,TP,0.2348,4.037,True
2165,1272,0.496094,TP,0.233465,3.183,True
2166,-1,0.0,FN,0.0,0.0,True
2167,-1,0.0,FN,0.0,0.0,True
2168,-1,0.0,FN,0.0,0.0,True
2169,1276,0.558659,TP,0.206377,2.531,True
2170,526,0.557214,FP,0.182858,3.089,False
2171,-1,0.0,TN,0.0,0.0,False
2172,-1,0.0,TN,0.0,0.0,False
2173,-1,0.0,TN,0.0,0.0,False
2174,-1,0.0,TN,0.0,0.0,False
2175,-1,0.0,TN,0.0,0.0,False
2176,-1,0.0,TN,0.0,0.0,False
2177,-1,0.0,TN,0.0,0.0,False
2178,533,0.419162,FP,0.162623,2.949,False
2179,1285,0.535211,FP,0.196032,3.297,False
2180,1285,0.495868,FP,0.19235,2.908,True
2181,1286,0.466981,TP,0.212108,2.919,True
2182,537,0.40249,TP,0.203853,3.03,True
2183,538,0.451613,TP,0.211387,2.996,True
2184,539,0.382838,TP,0.212436,2.991,True
2185,1290,0.347945,TP,0.331026,2.972,True
2186,1291,0.340967,TP,0.447825,3.018,True
2187,542,0.315789,TP,0.444854,3.0,True
2188,-1,0.0,FN,0.0,0.0,True
2189,1294,0.344828,TP,0.425426,3.203,True
2190,-1,0.0,FN,0.0,0.0,True
2191,-1,0.0,FN,0.0,0.0,True
2192,-1,0.0,FN,0.0,0.0,True
2193,1298,0.394636,TP,0.384434,3.03,True
2194,-1,0.0,FN,0.0,0.0,True
2195,-1,0.0,FN,0.0,0.0,True
2196,-1,0.0,FN,0.0,0.0,True
2197,-1,0.0,FN,0.0,0.0,True
2198,-1,0.0,FN,0.0,0.0,True
2199,554,0.399015,TP,0.3154,1.892,True
2200,1305,0.364444,TP,0.347332,1.219,True
2201,556,0.436681,TP,0.360715,2.371,True
2202,557,0.42029,TP,0.354952,2.287,True
2203,1308,0.4,TP,0.352051,1.225,True
2204,559,0.375635,TP,0.339916,1.544,True
2205,560,0.370558,TP,0.331827,0.985,True
2206,561,0.43578,TP,0.329915,1.062,True
2207,-1,0.0,FN,0.0,0.0,True
2208,-1,0.0,FN,0.0,0.0,True
2209,-1,0.0,FN,0.0,0.0,True
2210,-1,0.0,FN,0.0,0.0,True
2211,1315,0.475309,TP,0.319512,2.408,True
2212,-1,0.0,FN,0.0,0.0,True
2213,-1,0.0,FN,0.0,0.0,True
2214,-1,0.0,FN,0.0,0.0,True
2215,570,0.439252,TP,0.391761,0.427,True
2216,-1,0.0,FN,0.0,0.0,True
2217,572,0.588608,TP,0.399224,0.328,True
2218,-1,0.0,FN,0.0,0.0,True
2219,-1,0.0,FN,0.0,0.0,True
2220,-1,0.0,FN,0.0,0.0,True
2221,-1,0.0,FN,0.0,0.0,True
2222,577,0.434783,TP,0.331,1.06,True
2223,1326,0.413043,TP,0.4077,1.938,True
2224,1327,0.48062,TP,0.421735,1.566,True
2225,1328,0.458333,TP,0.43369,1.568,True
2226,-1,0.0,FN,0.0,0.0,True
2227,582,0.363636,TP,0.470417,0.255,True
2228,1330,0.52,TP,0.456167,0.899,True
2229,1331,0.418478,TP,0.469015,0.604,True
2230,1332,0.391089,TP,0.486484,0.521,True
2231,1333,0.544554,TP,0.485299,0.633,True
2232,587,0.490991,TP,0.515634,0.523,True
2233,588,0.535885,TP,0.514891,0.533,True
2234,1336,0.605128,TP,0.480607,0.685,True
2235,590,0.515957,TP,0.449508,1.112,True
2236,1339,0.462687,TP,0.331705,4.634,True
2237,-1,0.0,FN,0.0,0.0,True
2238,-1,0.0,FN,0.0,0.0,True
2239,-1,0.0,TN,0.0,0.0,False
2240,-1,0.0,TN,0.0,0.0,False
2241,-1,0.0,TN,0.0,0.0,False
2242,-1,0.0,TN,0.0,0.0,False
2243,-1,0.0,TN,0.0,0.0,False
2244,-1,0.0,TN,0.0,0.0,False
2245,-1,0.0,TN,0.0,0.0,False
2246,-1,0.0,TN,0.0,0.0,False
2247,-1,0.0,TN,0.0,0.0,False
2248,-1,0.0,TN,0.0,0.0,False
2249,-1,0.0,TN,0.0,0.0,False
2250,-1,0.0,TN,0.0,0.0,False
2251,-1,0.0,TN,0.0,0.0,False
2252,2529,0.329545,FP,0.0,413.828,False
2253,-1,0.0,TN,0.0,0.0,False
2254,-1,0.0,TN,0.0,0.0,False
2255,-1,0.0,TN,0.0,0.0,False
2256,-1,0.0,TN,0.0,0.0,False
2257,-1,0.0,TN,0.0,0.0,False
2258,-1,0.0,TN,0.0,0.0,False
2259,-1,0.0,TN,0.0,0.0,False
2260,-1,0.0,TN,0.0,0.0,False
2261,-1,0.0,TN,0.0,0.0,False
2262,-1,0.0,TN,0.0,0.0,False
2263,-1,0.0,TN,0.0,0.0,False
2264,-1,0.0,TN,0.0,0.0,False
2265,-1,0.0,TN,0.0,0.0,False
2266,-1,0.0,TN,0.0,0.0,False
2267,-1,0.0,TN,0.0,0.0,False
2268,-1,0.0,TN,0.0,0.0,False
2269,-1,0.0,TN,0.0,0.0,False
2270,-1,0.0,TN,0.0,0.0,False
2271,-1,0.0,TN,0.0,0.0,False
2272,-1,0.0,TN,0.0,0.0,False
2273,-1,0.0,TN,0.0,0.0,False
2274,-1,0.0,TN,0.0,0.0,False
2275,-1,0.0,TN,0.0,0.0,False
2276,-1,0.0,TN,0.0,0.0,False
2277,-1,0.0,TN,0.0,0.0,False
2278,-1,0.0,TN,0.0,0.0,False
2279,-1,0.0,TN,0.0,0.0,False
2280,-1,0.0,TN,0.0,0.0,False
2281,-1,0.0,TN,0.0,0.0,False
2282,-1,0.0,TN,0.0,0.0,False
2283,-1,0.0,TN,0.0,0.0,False
2284,-1,0.0,TN,0.0,0.0,False
2285,-1,0.0,TN,0.0,0.0,False
2286,-1,0.0,TN,0.0,0.0,False
2287,-1,0.0,TN,0.0,0.0,False
2288,-1,0.0,TN,0.0,0.0,False
2289,-1,0.0,TN,0.0,0.0,False
2290,-1,0.0,TN,0.0,0.0,False
2291,-1,0.0,TN,0.0,0.0,False
2292,-1,0.0,TN,0.0,0.0,False
2293,-1,0.0,TN,0.0,0.0,False
2294,-1,0.0,TN,0.0,0.0,False
2295,-1,0.0,TN,0.0,0.0,False
2296,-1,0.0,TN,0.0,0.0,False
2297,-1,0.0,TN,0.0,0.0,False
2298,-1,0.0,TN,0.0,0.0,False
2299,-1,0.0,TN,0.0,0.0,False
2300,-1,0.0,TN,0.0,0.0,False
2301,-1,0.0,TN,0.0,0.0,False
2302,-1,0.0,TN,0.0,0.0,False
2303,-1,0.0,TN,0.0,0.0,False
2304,-1,0.0,TN,0.0,0.0,False
2305,-1,0.0,TN,0.0,0.0,False
2306,-1,0.0,TN,0.0,0.0,False
2307,-1,0.0,TN,0.0,0.0,False
2308,-1,0.0,TN,0.0,0.0,False
2309,-1,0.0,TN,0.0,0.0,False
2310,-1,0.0,TN,0.0,0.0,False
2311,-1,0.0,TN,0.0,0.0,False
2312,-1,0.0,TN,0.0,0.0,False
2313,-1,0.0,TN,0.0,0.0,False
2314,-1,0.0,TN,0.0,0.0,False
2315,-1,0.0,TN,0.0,0.0,False
2316,-1,0.0,TN,0.0,0.0,False
2317,-1,0.0,TN,0.0,0.0,False
2318,-1,0.0,TN,0.0,0.0,False
2319,-1,0.0,TN,0.0,0.0,False
2320,-1,0.0,TN,0.0,0.0,False
2321,-1,0.0,TN,0.0,0.0,False
2322,-1,0.0,TN,0.0,0.0,False
2323,-1,0.0,TN,0.0,0.0,False
2324,-1,0.0,TN,0.0,0.0,False
2325,-1,0.0,TN,0.0,0.0,False
2326,-1,0.0,TN,0.0,0.0,False
2327,-1,0.0,TN,0.0,0.0,False
2328,-1,0.0,TN,0.0,0.0,False
2329,-1,0.0,TN,0.0,0.0,False
2330,-1,0.0,TN,0.0,0.0,False
2331,-1,0.0,TN,0.0,0.0,False
2332,-1,0.0,TN,0.0,0.0,False
2333,-1,0.0,TN,0.0,0.0,False
2334,-1,0.0,TN,0.0,0.0,False
2335,-1,0.0,TN,0.0,0.0,False
2336,-1,0.0,TN,0.0,0.0,False
2337,-1,0.0,TN,0.0,0.0,False
2338,-1,0.0,TN,0.0,0.0,False
2339,-1,0.0,TN,0.0,0.0,False
2340,-1,0.0,TN,0.0,0.0,False
2341,-1,0.0,TN,0.0,0.0,False
2342,-1,0.0,TN,0.0,0.0,False
2343,-1,0.0,TN,0.0,0.0,False
2344,-1,0.0,TN,0.0,0.0,False
2345,-1,0.0,FN,0.0,0.0,True
2346,-1,0.0,FN,0.0,0.0,True
2347,-1,0.0,FN,0.0,0.0,True
2348,-1,0.0,FN,0.0,0.0,True
2349,-1,0.0,FN,0.0,0.0,True
2350,2043,0.417808,TP,0.559267,1.98,True
2351,2044,0.403433,TP,0.512956,0.963,True
2352,2045,0.454183,TP,0.498415,0.482,True
2353,2046,0.435407,TP,0.491493,0.317,True
2354,2047,0.394619,TP,0.495406,0.256,True
2355,2048,0.43617,TP,0.500185,0.326,True
2356,2049,0.446429,TP,0.502849,0.301,True
2357,2050,0.428571,TP,0.518003,0.308,True
2358,2051,0.377682,TP,0.512304,0.375,True
2359,2052,0.53211,TP,0.500917,0.648,True
2360,2052,0.42654,TP,0.473422,4.064,True
2361,2054,0.439614,TP,0.483138,1.501,True
2362,2055,0.4625,TP,0.486359,1.196,True
2363,2056,0.52,TP,0.483635,0.9,True
2364,2057,0.528139,TP,0.478791,0.61,True
2365,2058,0.440252,TP,0.46115,0.306,True
2366,2059,0.490566,TP,0.424886,0.122,True
2367,2060,0.443548,TP,0.408128,0.47,True
2368,2061,0.328,TP,0.409142,0.73,True
2369,2062,0.328859,TP,0.394912,0.231,True
2370,2062,0.301282,TP,0.375086,3.256,True
2371,2064,0.50838,TP,0.39688,0.527,True
2372,2065,0.413408,TP,0.395363,0.802,True
2373,2066,0.534759,TP,0.406318,0.99,True
2374,2067,0.452128,TP,0.414387,0.949,True
2375,2068,0.524862,TP,0.419566,0.806,True
2376,644,0.435294,TP,0.235591,5.434,True
2377,2070,0.461957,TP,0.449305,0.346,True
2378,2071,0.510989,TP,0.452871,0.234,True
2379,2072,0.469388,TP,0.447616,0.221,True
2380,-1,0.0,FN,0.0,0.0,True
2381,2074,0.432258,TP,0.453458,0.101,True
2382,2075,0.435185,TP,0.452109,0.056,True
2383,2076,0.479821,TP,0.448811,0.186,True
2384,2077,0.465438,TP,0.448442,0.334,True
2385,2078,0.445,TP,0.452779,0.486,True
2386,2079,0.559242,TP,0.472416,0.601,True
2387,2080,0.333333,TP,0.474777,0.194,True
